28.463161, 77.015771
28.463175, 77.015678
28.463189, 77.015585
28.463203, 77.015492
28.463216, 77.015399
28.463230, 77.015306
28.463244, 77.015213
28.463258, 77.015120
28.463272, 77.015027
28.463286, 77.014934
28.463300, 77.014841
28.463314, 77.014748
28.463328, 77.014655
28.463810, 77.014665
